	Name	Pairwise Identity	Accession	Bit-Score	Description	E Value	BlastHitOrganism	Query	BlastHitTaxonomy	GH	Metagenome	gene_id	fasta	RPKM	scaffold	KaijuTaxonomy	Domain	Phylum	Class	Order	Family	Genus	Species	Order_mg_gh_abund	Order_mg_abund	Order_mg_cnt	custom_label	is_selected	is_selected_upd	custom_label_upd	custom_label_upd_cnt
617	WP_134327034	100.0	WP_134327034	1262.28	MULTISPECIES: glycoside hydrolase family 15 protein [unclassified Pseudomonas]	0.0	unclassified Pseudomonas	default_control_NODE_879_length_13280_cov_7.621980_12	Bacteria; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas	GH15	Control	default_control_NODE_879_length_13280_cov_7.621980_12	default_control	1.681	NODE_879_length_13280_cov_7.621980	cellular organisms; Bacteria; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; unclassified Pseudomonas; 	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	unclassified Pseudomonas	1.3888888888888888	0.29239766081871343	1	GH15: Pseudomonadales	0	0	GH15: Others	58
618	MBN1529981	84.3	MBN1529981	723.005	glycoside hydrolase family 15 protein [Thermoleophilaceae bacterium]	0.0	Thermoleophilaceae bacterium	default_control_NODE_8176_length_5095_cov_4.518135_1	Bacteria; Actinomycetota; Thermoleophilia; Thermoleophilales; Thermoleophilaceae	GH15	Control	default_control_NODE_8176_length_5095_cov_4.518135_1	default_control	2.4189	NODE_8176_length_5095_cov_4.518135	cellular organisms; Bacteria; Terrabacteria group; Actinomycetota; Actinomycetes; Pseudonocardiales; Pseudonocardiaceae; Pseudonocardia; Pseudonocardia hierapolitana; 	Bacteria	Actinomycetota	Actinomycetes	Pseudonocardiales	Pseudonocardiaceae	Pseudonocardia	Pseudonocardia hierapolitana	1.3888888888888888	0.29239766081871343	1	GH15: Pseudonocardiales	0	0	GH15: Others	58
619	MCB9078552	67.2	MCB9078552	1176.77	glucan 1,4-alpha-glucosidase [Anaerolineaceae bacterium]	0.0	Anaerolineaceae bacterium	default_control_NODE_6107_length_5845_cov_2.682732_1	Bacteria; Chloroflexota; Anaerolineae; Anaerolineales; Anaerolineaceae	GH15	Control	default_control_NODE_6107_length_5845_cov_2.682732_1	default_control	1.2908	NODE_6107_length_5845_cov_2.682732	cellular organisms; Bacteria; Pseudomonadota; Alphaproteobacteria; Rhodospirillales; Acetobacteraceae; Entomobacter; Entomobacter blattae; 	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Entomobacter	Entomobacter blattae	1.3888888888888888	0.29239766081871343	1	GH15: Rhodospirillales	0	0	GH15: Others	58
620	MDP8938915	84.6	MDP8938915	724.546	glycoside hydrolase family 15 protein [Actinomycetota bacterium]	0.0	Actinomycetota bacterium	default_control_NODE_14251_length_3873_cov_2.324289_1	Bacteria; Actinomycetota	GH15	Control	default_control_NODE_14251_length_3873_cov_2.324289_1	default_control	1.2864	NODE_14251_length_3873_cov_2.324289	cellular organisms; Bacteria; Terrabacteria group; Actinomycetota; Rubrobacteria; Rubrobacterales; Rubrobacteraceae; Rubrobacter; Rubrobacter taiwanensis; 	Bacteria	Actinomycetota	Rubrobacteria	Rubrobacterales	Rubrobacteraceae	Rubrobacter	Rubrobacter taiwanensis	2.7777777777777777	0.5847953216374269	2	GH15: Rubrobacterales	0	0	GH15: Others	58
621	MCV0403256	82.8	MCV0403256	773.081	glycoside hydrolase family 15 protein [Chloroflexota bacterium]	0.0	Chloroflexota bacterium	default_control_NODE_8108_length_5117_cov_3.402778_5	Bacteria; Chloroflexota	GH15	Control	default_control_NODE_8108_length_5117_cov_3.402778_5	default_control	1.0924	NODE_8108_length_5117_cov_3.402778	cellular organisms; Bacteria; Terrabacteria group; Actinomycetota; Rubrobacteria; Rubrobacterales; Baekduiaceae; Baekduia; Baekduia soli; 	Bacteria	Actinomycetota	Rubrobacteria	Rubrobacterales	Baekduiaceae	Baekduia	Baekduia soli	2.7777777777777777	0.5847953216374269	2	GH15: Rubrobacterales	0	0	GH15: Others	58
622	MBA2536275	69.6	MBA2536275	887.871	glycoside hydrolase family 15 protein [Actinomycetes bacterium]	0.0	Actinomycetes bacterium	default_control_NODE_33040_length_2554_cov_3.131207_2	Bacteria; Actinomycetota	GH15	Control	default_control_NODE_33040_length_2554_cov_3.131207_2	default_control	1.4654	NODE_33040_length_2554_cov_3.131207	cellular organisms; Bacteria; Terrabacteria group; Actinomycetota; Thermoleophilia; Solirubrobacterales; Capillimicrobiaceae; Capillimicrobium; Capillimicrobium parvum; 	Bacteria	Actinomycetota	Thermoleophilia	Solirubrobacterales	Capillimicrobiaceae	Capillimicrobium	Capillimicrobium parvum	2.7777777777777777	0.5847953216374269	2	GH15: Solirubrobacterales	0	0	GH15: Others	58
623	MCH7668421	48.3	MCH7668421	238.424	hypothetical protein [Acidobacteriota bacterium]	2.62e-72	Acidobacteriota bacterium	default_control_NODE_25153_length_2919_cov_2.623856_3	Bacteria; Acidobacteriota	GH15	Control	default_control_NODE_25153_length_2919_cov_2.623856_3	default_control	1.2331	NODE_25153_length_2919_cov_2.623856	cellular organisms; Bacteria; Terrabacteria group; Actinomycetota; Thermoleophilia; Solirubrobacterales; Solirubrobacteraceae; Solirubrobacter; unclassified Solirubrobacter; Solirubrobacter sp. CPCC 204708; 	Bacteria	Actinomycetota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	unclassified Solirubrobacter	2.7777777777777777	0.5847953216374269	2	GH15: Solirubrobacterales	0	0	GH15: Others	58
624	TVR73464	75.8	TVR73464	934.095	glycoside hydrolase family 15 protein [Sphaerobacteraceae bacterium]	0.0	Sphaerobacteraceae bacterium	default_control_NODE_3941_length_7164_cov_3.507126_2	Bacteria; Thermomicrobiota; Thermomicrobia; Sphaerobacterales; Sphaerobacterineae; Sphaerobacteraceae	GH15	Control	default_control_NODE_3941_length_7164_cov_3.507126_2	default_control	1.2378	NODE_3941_length_7164_cov_3.507126	cellular organisms; Bacteria; Terrabacteria group; Thermomicrobiota; Thermomicrobia; Sphaerobacterales; Sphaerobacterineae; Sphaerobacteraceae; unclassified Sphaerobacteraceae; Sphaerobacteraceae bacterium; 	Bacteria	Thermomicrobiota	Thermomicrobia	Sphaerobacterales	Sphaerobacteraceae	unclassified Sphaerobacteraceae	unclassified Sphaerobacteraceae	4.166666666666667	0.8771929824561403	3	GH15: Sphaerobacterales	0	0	GH15: Others	58
625	WP_213172479	63.2	WP_213172479	224.557	glycoside hydrolase family 15 protein [Natronoglycomyces albus]	1.5600000000000002e-66	Natronoglycomyces albus	default_control_NODE_14862_length_3792_cov_2.123822_4	Bacteria; Actinomycetota; Actinomycetes; Glycomycetales; Glycomycetaceae; Natronoglycomyces	GH15	Control	default_control_NODE_14862_length_3792_cov_2.123822_4	default_control	0.7292	NODE_14862_length_3792_cov_2.123822	cellular organisms; Bacteria; Terrabacteria group; Thermomicrobiota; Thermomicrobia; Sphaerobacterales; Sphaerobacterineae; Sphaerobacteraceae; Sphaerobacter; Sphaerobacter thermophilus; 	Bacteria	Thermomicrobiota	Thermomicrobia	Sphaerobacterales	Sphaerobacteraceae	Sphaerobacter	Sphaerobacter thermophilus	4.166666666666667	0.8771929824561403	3	GH15: Sphaerobacterales	0	0	GH15: Others	58
626	WP_012873657	60.5	WP_012873657	615.92	glycoside hydrolase family 15 protein [Sphaerobacter thermophilus]	0.0	Sphaerobacter thermophilus	default_control_NODE_12159_length_4198_cov_2.602038_1	Bacteria; Thermomicrobiota; Thermomicrobia; Sphaerobacterales; Sphaerobacterineae; Sphaerobacteraceae; Sphaerobacter	GH15	Control	default_control_NODE_12159_length_4198_cov_2.602038_1	default_control	1.0988	NODE_12159_length_4198_cov_2.602038	cellular organisms; Bacteria; Terrabacteria group; Thermomicrobiota; Thermomicrobia; Sphaerobacterales; Sphaerobacterineae; Sphaerobacteraceae; unclassified Sphaerobacteraceae; Sphaerobacteraceae bacterium; 	Bacteria	Thermomicrobiota	Thermomicrobia	Sphaerobacterales	Sphaerobacteraceae	unclassified Sphaerobacteraceae	unclassified Sphaerobacteraceae	4.166666666666667	0.8771929824561403	3	GH15: Sphaerobacterales	0	0	GH15: Others	58
627	MDB5667963	79.7	MDB5667963	1009.98	glycoside hydrolase family 15 protein [Alphaproteobacteria bacterium]	0.0	Alphaproteobacteria bacterium	default_control_NODE_84_length_31123_cov_6.410455_3	Bacteria; Pseudomonadota; Alphaproteobacteria	GH15	Control	default_control_NODE_84_length_31123_cov_6.410455_3	default_control	1.5679	NODE_84_length_31123_cov_6.410455	cellular organisms; Bacteria; Pseudomonadota; Alphaproteobacteria; Sphingomonadales; Sphingosinicellaceae; Sphingosinicella; Sphingosinicella ginsenosidimutans; 	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingosinicellaceae	Sphingosinicella	Sphingosinicella ginsenosidimutans	1.3888888888888888	0.29239766081871343	1	GH15: Sphingomonadales	0	0	GH15: Others	58
628	PZN90559	70.4	PZN90559	631.328	hypothetical protein DIU52_07865 [bacterium]	0.0		default_control_NODE_9960_length_4629_cov_2.122583_4	Bacteria	GH15	Control	default_control_NODE_9960_length_4629_cov_2.122583_4	default_control	0.8085	NODE_9960_length_4629_cov_2.122583	cellular organisms; Bacteria; Terrabacteria group; Chloroflexota; Ktedonobacteria; Thermogemmatisporales; Thermogemmatisporaceae; Thermogemmatispora; 	Bacteria	Chloroflexota	Ktedonobacteria	Thermogemmatisporales	Thermogemmatisporaceae	Thermogemmatispora	unclassified Thermogemmatispora	1.3888888888888888	0.29239766081871343	1	GH15: Thermogemmatisporales	0	0	GH15: Others	58
629	WP_109594827	65.4	WP_109594827	837.025	glycoside hydrolase family 15 protein [Microvirga sp. 17 mud 1-3]	0.0	Microvirga sp.	default_control_NODE_22449_length_3086_cov_2.304420_2	Bacteria; Pseudomonadota; Alphaproteobacteria; Hyphomicrobiales; Methylobacteriaceae; Microvirga	GH15	Control	default_control_NODE_22449_length_3086_cov_2.304420_2	default_control	0.6141	NODE_22449_length_3086_cov_2.304420	cellular organisms; Bacteria; Pseudomonadota; Gammaproteobacteria; Xanthomonadales; Rhodanobacteraceae; Dyella; unclassified Dyella; Dyella sp. RXD159; 	Bacteria	Pseudomonadota	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Dyella	unclassified Dyella	1.3888888888888888	0.29239766081871343	1	GH15: Xanthomonadales	0	0	GH15: Others	58
630	MDP8944691	93.6	MDP8944691	644.81	glycoside hydrolase family 15 protein [Actinomycetota bacterium]	0.0	Actinomycetota bacterium	default_control_NODE_21974_length_3123_cov_2.183519_1	Bacteria; Actinomycetota	GH15	Control	default_control_NODE_21974_length_3123_cov_2.183519_1	default_control	1.2976	NODE_21974_length_3123_cov_2.183519	cellular organisms; Bacteria; Acidobacteriota; unclassified Acidobacteriota; Acidobacteriota bacterium; 	Bacteria	Acidobacteriota	unclassified Acidobacteriota	unclassified Acidobacteriota	unclassified Acidobacteriota	unclassified Acidobacteriota	unclassified Acidobacteriota	4.166666666666667	0.8771929824561403	3	GH15: unclassified Acidobacteriota	0	0	GH15: Others	58
631	MBI3769981	68.3	MBI3769981	827.78	glycoside hydrolase family 15 protein [Deltaproteobacteria bacterium]	0.0	Deltaproteobacteria bacterium	default_control_NODE_18433_length_3412_cov_2.215592_2	Bacteria; Deltaproteobacteria	GH15	Control	default_control_NODE_18433_length_3412_cov_2.215592_2	default_control	0.793	NODE_18433_length_3412_cov_2.215592	cellular organisms; Bacteria; Acidobacteriota; unclassified Acidobacteriota; Acidobacteriota bacterium; 	Bacteria	Acidobacteriota	unclassified Acidobacteriota	unclassified Acidobacteriota	unclassified Acidobacteriota	unclassified Acidobacteriota	unclassified Acidobacteriota	4.166666666666667	0.8771929824561403	3	GH15: unclassified Acidobacteriota	0	0	GH15: Others	58
632	WP_043739372	63.7	WP_043739372	750.355	glycoside hydrolase family 15 protein [Thioalkalivibrio nitratireducens]	0.0	Thioalkalivibrio nitratireducens	default_control_NODE_1347_length_11122_cov_4.345405_6	Bacteria; Pseudomonadota; Gammaproteobacteria; Chromatiales; Ectothiorhodospiraceae; Thioalkalivibrio	GH15	Control	default_control_NODE_1347_length_11122_cov_4.345405_6	default_control	0.9774	NODE_1347_length_11122_cov_4.345405	cellular organisms; Bacteria; Acidobacteriota; unclassified Acidobacteriota; 	Bacteria	Acidobacteriota	unclassified Acidobacteriota	unclassified Acidobacteriota	unclassified Acidobacteriota	unclassified Acidobacteriota	unclassified Acidobacteriota	4.166666666666667	0.8771929824561403	3	GH15: unclassified Acidobacteriota	0	0	GH15: Others	58
633	MBW3562998	74.9	MBW3562998	905.59	glycoside hydrolase family 15 protein [Actinomycetes bacterium]	0.0	Actinomycetes bacterium	default_control_NODE_17793_length_3468_cov_3.220584_1	Bacteria; Actinomycetota	GH15	Control	default_control_NODE_17793_length_3468_cov_3.220584_1	default_control	1.66	NODE_17793_length_3468_cov_3.220584	cellular organisms; Bacteria; Terrabacteria group; Actinomycetota; 	Bacteria	Actinomycetota	unclassified Actinomycetota	unclassified Actinomycetota	unclassified Actinomycetota	unclassified Actinomycetota	unclassified Actinomycetota	5.555555555555555	1.1695906432748537	4	GH15: unclassified Actinomycetota	0	0	GH15: Others	58
634	MDP9068738	69.7	MDP9068738	525.398	glycoside hydrolase family 15 protein [Actinomycetota bacterium]	2.08e-180	Actinomycetota bacterium	default_control_NODE_18793_length_3378_cov_3.466525_3	Bacteria; Actinomycetota	GH15	Control	default_control_NODE_18793_length_3378_cov_3.466525_3	default_control	1.3443	NODE_18793_length_3378_cov_3.466525	cellular organisms; Bacteria; Terrabacteria group; Actinomycetota; unclassified Actinomycetota; Actinomycetota bacterium; 	Bacteria	Actinomycetota	unclassified Actinomycetota	unclassified Actinomycetota	unclassified Actinomycetota	unclassified Actinomycetota	unclassified Actinomycetota	5.555555555555555	1.1695906432748537	4	GH15: unclassified Actinomycetota	0	0	GH15: Others	58
635	TML93065	67.0	TML93065	427.557	glycoside hydrolase family 15 protein [Actinomycetota bacterium]	5.3499999999999995e-140	Actinomycetota bacterium	default_control_NODE_3600_length_7487_cov_2.773549_8	Bacteria; Actinomycetota	GH15	Control	default_control_NODE_3600_length_7487_cov_2.773549_8	default_control	0.9599	NODE_3600_length_7487_cov_2.773549	cellular organisms; Bacteria; Terrabacteria group; Actinomycetota; unclassified Actinomycetota; Actinomycetota bacterium; 	Bacteria	Actinomycetota	unclassified Actinomycetota	unclassified Actinomycetota	unclassified Actinomycetota	unclassified Actinomycetota	unclassified Actinomycetota	5.555555555555555	1.1695906432748537	4	GH15: unclassified Actinomycetota	0	0	GH15: Others	58
636	MDP8956735	55.9	MDP8956735	530.406	glycoside hydrolase family 15 protein [Actinomycetota bacterium]	2.9199999999999997e-180	Actinomycetota bacterium	default_control_NODE_6020_length_5882_cov_4.448234_4	Bacteria; Actinomycetota	GH15	Control	default_control_NODE_6020_length_5882_cov_4.448234_4	default_control	1.542	NODE_6020_length_5882_cov_4.448234	cellular organisms; Bacteria; Terrabacteria group; Actinomycetota; unclassified Actinomycetota; Actinomycetota bacterium; 	Bacteria	Actinomycetota	unclassified Actinomycetota	unclassified Actinomycetota	unclassified Actinomycetota	unclassified Actinomycetota	unclassified Actinomycetota	5.555555555555555	1.1695906432748537	4	GH15: unclassified Actinomycetota	0	0	GH15: Others	58
637	PZN90559	81.5	PZN90559	991.104	hypothetical protein DIU52_07865 [bacterium]	0.0		default_control_NODE_29621_length_2693_cov_3.922783_2	Bacteria	GH15	Control	default_control_NODE_29621_length_2693_cov_3.922783_2	default_control	1.2747	NODE_29621_length_2693_cov_3.922783	cellular organisms; Bacteria; unclassified Bacteria; bacterium; 	Bacteria	unclassified Bacteria	unclassified Bacteria	unclassified Bacteria	unclassified Bacteria	unclassified Bacteria	unclassified Bacteria	1.3888888888888888	0.29239766081871343	1	GH15: unclassified Bacteria	0	0	GH15: Others	58
638	MBA2576656	76.6	MBA2576656	803.897	glycoside hydrolase family 15 protein [Euzebyaceae bacterium]	0.0	Euzebyaceae bacterium	default_control_NODE_586_length_15520_cov_7.086058_1	Bacteria; Actinomycetota; Nitriliruptoria; Euzebyales	GH15	Control	default_control_NODE_586_length_15520_cov_7.086058_1	default_control	2.0006	NODE_586_length_15520_cov_7.086058	cellular organisms; Bacteria; delta/epsilon subdivisions; Deltaproteobacteria; unclassified Deltaproteobacteria; Deltaproteobacteria bacterium; 	Bacteria	delta/epsilon subdivisions	Deltaproteobacteria	unclassified Deltaproteobacteria	unclassified Deltaproteobacteria	unclassified Deltaproteobacteria	unclassified Deltaproteobacteria	2.7777777777777777	0.5847953216374269	2	GH15: unclassified Deltaproteobacteria	0	0	GH15: Others	58
639	MBA2557834	60.6	MBA2557834	741.11	glycoside hydrolase family 15 protein [Chloroflexota bacterium]	0.0	Chloroflexota bacterium	default_control_NODE_12139_length_4201_cov_2.667313_2	Bacteria; Chloroflexota	GH15	Control	default_control_NODE_12139_length_4201_cov_2.667313_2	default_control	1.1377	NODE_12139_length_4201_cov_2.667313	cellular organisms; Bacteria; delta/epsilon subdivisions; Deltaproteobacteria; unclassified Deltaproteobacteria; Deltaproteobacteria bacterium; 	Bacteria	delta/epsilon subdivisions	Deltaproteobacteria	unclassified Deltaproteobacteria	unclassified Deltaproteobacteria	unclassified Deltaproteobacteria	unclassified Deltaproteobacteria	2.7777777777777777	0.5847953216374269	2	GH15: unclassified Deltaproteobacteria	0	0	GH15: Others	58
640	MTV25944	65.5	MTV25944	466.077	hypothetical protein [Nitriliruptoraceae bacterium ZYF776]	3.01e-155	Nitriliruptoraceae bacterium	default_control_NODE_20122_length_3261_cov_3.707601_3	Bacteria; Actinomycetota; Nitriliruptoria; Nitriliruptorales; Nitriliruptoraceae	GH15	Control	default_control_NODE_20122_length_3261_cov_3.707601_3	default_control	1.8129	NODE_20122_length_3261_cov_3.707601	cellular organisms; Bacteria; Terrabacteria group; Actinomycetota; Nitriliruptoria; 	Bacteria	Actinomycetota	Nitriliruptoria	unclassified Nitriliruptoria	unclassified Nitriliruptoria	unclassified Nitriliruptoria	unclassified Nitriliruptoria	1.3888888888888888	0.29239766081871343	1	GH15: unclassified Nitriliruptoria	0	0	GH15: Others	58
641	PCI20694	68.5	PCI20694	503.056	glycoside hydrolase family 15 [Candidatus Wolfebacteria bacterium]	4.28e-176	Candidatus Wolfebacteria	default_control_NODE_25748_length_2886_cov_3.281239_4	Bacteria; Candidatus Wolfebacteria	GH15	Control	default_control_NODE_25748_length_2886_cov_3.281239_4	default_control	0.7723	NODE_25748_length_2886_cov_3.281239	cellular organisms; Bacteria; Bacteria incertae sedis; Bacteria candidate phyla; Patescibacteria group; Parcubacteria group; unclassified Parcubacteria group; 	Bacteria	Patescibacteria	unclassified Parcubacteria	unclassified Parcubacteria	unclassified Parcubacteria	unclassified Parcubacteria	unclassified Parcubacteria	1.3888888888888888	0.29239766081871343	1	GH15: unclassified Parcubacteria	0	0	GH15: Others	58
642	ABA05563	65.7	ABA05563	743.036	glycoside hydrolase 15-related protein [Nitrobacter winogradskyi Nb-255]	0.0	Nitrobacter winogradskyi	default_control_NODE_22326_length_3095_cov_1.760437_1	Bacteria; Pseudomonadota; Alphaproteobacteria; Hyphomicrobiales; Nitrobacteraceae; Nitrobacter	GH15	Control	default_control_NODE_22326_length_3095_cov_1.760437_1	default_control	0.8742	NODE_22326_length_3095_cov_1.760437	cellular organisms; Bacteria; Pseudomonadota; 	Bacteria	Pseudomonadota	unclassified Pseudomonadota	unclassified Pseudomonadota	unclassified Pseudomonadota	unclassified Pseudomonadota	unclassified Pseudomonadota	1.3888888888888888	0.29239766081871343	1	GH15: unclassified Pseudomonadota	0	0	GH15: Others	58
643	MBW3572049	92.6	MBW3572049	498.434	hypothetical protein [Gemmatimonadota bacterium]	4.9800000000000005e-167	Gemmatimonadota bacterium	default_control_NODE_15423_length_3720_cov_1.351633_1	Bacteria; Gemmatimonadota	GH15	Control	default_control_NODE_15423_length_3720_cov_1.351633_1	default_control	0.7914	NODE_15423_length_3720_cov_1.351633	cellular organisms; Bacteria; FCB group; Gemmatimonadota; environmental samples; uncultured Gemmatimonadota bacterium; 	Bacteria	Gemmatimonadota	environmental samples	uncultured Gemmatimonadota	uncultured Gemmatimonadota	uncultured Gemmatimonadota	uncultured Gemmatimonadota	1.3888888888888888	0.29239766081871343	1	GH15: uncultured Gemmatimonadota	0	0	GH15: Others	58
644	PLS81844	74.9	PLS81844	667.537	alpha-amylase [Candidatus Saccharibacteria bacterium]	0.0	Candidatus Saccharibacteria	default_control_NODE_1142_length_11938_cov_4.556614_9	Bacteria; Candidatus Saccharibacteria	GH57	Control	default_control_NODE_1142_length_11938_cov_4.556614_9	default_control	1.1102	NODE_1142_length_11938_cov_4.556614	cellular organisms; Bacteria; Bacteria incertae sedis; Bacteria candidate phyla; Candidatus Saccharibacteria; Candidatus Saccharimonadia; Candidatus Saccharimonadales; Candidatus Saccharimonadaceae; Candidatus Chaera; Candidatus Chaera renei; 	Bacteria	Candidatus Saccharibacteria	Candidatus Saccharimonadia	Candidatus Saccharimonadales	Candidatus Saccharimonadaceae	Candidatus Chaera	Candidatus Chaera renei	6.451612903225806	0.5847953216374269	2	GH57: Candidatus Saccharimonadales	0	0	GH57: Others	31
645	PLS81844	74.0	PLS81844	667.922	alpha-amylase [Candidatus Saccharibacteria bacterium]	0.0	Candidatus Saccharibacteria	default_control_NODE_11303_length_4357_cov_3.751636_2	Bacteria; Candidatus Saccharibacteria	GH57	Control	default_control_NODE_11303_length_4357_cov_3.751636_2	default_control	0.848	NODE_11303_length_4357_cov_3.751636	cellular organisms; Bacteria; Bacteria incertae sedis; Bacteria candidate phyla; Candidatus Saccharibacteria; Candidatus Saccharimonadia; Candidatus Saccharimonadales; Candidatus Saccharimonadaceae; Candidatus Chaera; Candidatus Chaera renei; 	Bacteria	Candidatus Saccharibacteria	Candidatus Saccharimonadia	Candidatus Saccharimonadales	Candidatus Saccharimonadaceae	Candidatus Chaera	Candidatus Chaera renei	6.451612903225806	0.5847953216374269	2	GH57: Candidatus Saccharimonadales	0	0	GH57: Others	31
646	WP_114592719	65.8	WP_114592719	676.011	DUF1957 domain-containing protein [Euzebya pacifica]	0.0	Euzebya pacifica	default_control_NODE_488_length_16537_cov_4.881531_7	Bacteria; Actinomycetota; Nitriliruptoria; Euzebyales	GH57	Control	default_control_NODE_488_length_16537_cov_4.881531_7	default_control	1.848	NODE_488_length_16537_cov_4.881531	cellular organisms; Bacteria; Terrabacteria group; Actinomycetota; Nitriliruptoria; Egibacterales; Egibacteraceae; Egibacter; Egibacter rhizosphaerae; 	Bacteria	Actinomycetota	Nitriliruptoria	Egibacterales	Egibacteraceae	Egibacter	Egibacter rhizosphaerae	3.225806451612903	0.29239766081871343	1	GH57: Egibacterales	0	0	GH57: Others	31
647	MDP8928931	58.9	MDP8928931	945.266	DUF3536 domain-containing protein [Actinomycetota bacterium]	0.0	Actinomycetota bacterium	default_control_NODE_3218_length_7876_cov_4.232722_2	Bacteria; Actinomycetota	GH57	Control	default_control_NODE_3218_length_7876_cov_4.232722_2	default_control	1.306	NODE_3218_length_7876_cov_4.232722	cellular organisms; Bacteria; Terrabacteria group; Bacillota; Clostridia; Eubacteriales; Peptococcaceae; Desulfofundulus; 	Bacteria	Bacillota	Clostridia	Eubacteriales	Peptococcaceae	Desulfofundulus	unclassified Desulfofundulus	3.225806451612903	0.29239766081871343	1	GH57: Eubacteriales	0	0	GH57: Others	31
648	WP_108667707	63.6	WP_108667707	430.254	DUF1957 domain-containing protein [Euzebya rosea]	1.1600000000000001e-144	Euzebya rosea	default_control_NODE_22098_length_3112_cov_3.424712_5	Bacteria; Actinomycetota; Nitriliruptoria; Euzebyales	GH57	Control	default_control_NODE_22098_length_3112_cov_3.424712_5	default_control	1.578	NODE_22098_length_3112_cov_3.424712	cellular organisms; Bacteria; Terrabacteria group; Actinomycetota; Nitriliruptoria; Euzebyales; Euzebyaceae; Euzebya; 	Bacteria	Actinomycetota	Nitriliruptoria	Euzebyales	Euzebyaceae	Euzebya	unclassified Euzebya	3.225806451612903	0.29239766081871343	1	GH57: Euzebyales	0	0	GH57: Others	31
649	MBA3444814	74.3	MBA3444814	956.436	DUF1926 domain-containing protein [Gemmatimonadales bacterium]	0.0	Gemmatimonadales bacterium	default_control_NODE_2640_length_8504_cov_4.714489_1	Bacteria; Gemmatimonadota; Gemmatimonadetes; Gemmatimonadales	GH57	Control	default_control_NODE_2640_length_8504_cov_4.714489_1	default_control	1.5179	NODE_2640_length_8504_cov_4.714489	cellular organisms; Bacteria; FCB group; Gemmatimonadota; Gemmatimonadetes; Gemmatimonadales; unclassified Gemmatimonadales; Gemmatimonadales bacterium; 	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	unclassified Gemmatimonadales	unclassified Gemmatimonadales	unclassified Gemmatimonadales	3.225806451612903	0.29239766081871343	1	GH57: Gemmatimonadales	0	0	GH57: Others	31
650	MCU0265309	64.2	MCU0265309	582.408	DUF1957 domain-containing protein [Actinomycetes bacterium]	0.0	Actinomycetes bacterium	default_control_NODE_1638_length_10323_cov_7.212278_2	Bacteria; Actinomycetota; Actinomycetes	GH57	Control	default_control_NODE_1638_length_10323_cov_7.212278_2	default_control	1.9894	NODE_1638_length_10323_cov_7.212278	cellular organisms; Bacteria; Terrabacteria group; Actinomycetota; Actinomycetes; Jiangellales; Jiangellaceae; Jiangella; unclassified Jiangella; Jiangella sp. DSM 45060; 	Bacteria	Actinomycetota	Actinomycetes	Jiangellales	Jiangellaceae	Jiangella	unclassified Jiangella	3.225806451612903	0.29239766081871343	1	GH57: Jiangellales	0	0	GH57: Others	31
651	TVR29163	70.9	TVR29163	729.939	MAG: DUF1957 domain-containing protein [Nitriliruptor sp.]	0.0	Nitriliruptor sp.	default_control_NODE_9943_length_4631_cov_4.038647_6	Bacteria; Actinomycetota; Nitriliruptoria; Nitriliruptorales; Nitriliruptoraceae; Nitriliruptor	GH57	Control	default_control_NODE_9943_length_4631_cov_4.038647_6	default_control	2.1285	NODE_9943_length_4631_cov_4.038647	cellular organisms; Bacteria; Terrabacteria group; Actinomycetota; Nitriliruptoria; Nitriliruptorales; Nitriliruptoraceae; Nitriliruptor; unclassified Nitriliruptor; Nitriliruptor sp.; 	Bacteria	Actinomycetota	Nitriliruptoria	Nitriliruptorales	Nitriliruptoraceae	Nitriliruptor	unclassified Nitriliruptor	9.67741935483871	0.8771929824561403	3	GH57: Nitriliruptorales	0	0	GH57: Others	31
652	MBW3619425	68.7	MBW3619425	353.214	DUF1957 domain-containing protein [Actinomycetes bacterium]	4.3399999999999995e-115	Actinomycetes bacterium	default_control_NODE_28750_length_2732_cov_3.821469_1	Bacteria; Actinomycetota	GH57	Control	default_control_NODE_28750_length_2732_cov_3.821469_1	default_control	1.54	NODE_28750_length_2732_cov_3.821469	cellular organisms; Bacteria; Terrabacteria group; Actinomycetota; Nitriliruptoria; Nitriliruptorales; Nitriliruptoraceae; Nitriliruptor; unclassified Nitriliruptor; Nitriliruptor sp.; 	Bacteria	Actinomycetota	Nitriliruptoria	Nitriliruptorales	Nitriliruptoraceae	Nitriliruptor	unclassified Nitriliruptor	9.67741935483871	0.8771929824561403	3	GH57: Nitriliruptorales	0	0	GH57: Others	31
